"GLACIER_ID","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003"
"G006332E44962N_3775_SMB","-1.1840887","1.0406029","-0.3700276","-0.4536541","-0.8537046","0.3020713","-0.8086184","-0.7611808","0.4061236","-0.9768767","0.5320959","0.5145794","-0.6868948","-0.0331903","0.0085242","-0.4881805","-0.1103047","1.0501153","-0.2372468","-1.3199143","-0.3428786","0.2464287","-1.5331249","-0.8766046","-0.9826596","-0.6881794","-0.3509312","-0.0546892","0.662905","-0.6314512","-0.183172","-1.6679242","-0.4558219","-0.9087508","0.9692938","-0.1023941","-2.6007123"
"G006332E44962N_3776_SMB","-1.5620782","0.8634292","-0.6108195","-0.6734637","-1.2508779","0.1027891","-1.1530499","-1.120878","0.034901","-1.3696822","0.5304532","0.4258554","-1.0553094","-0.179782","-0.3352656","-0.753803","-0.3461838","0.9832914","-0.677209","-1.465086","-0.654461","-0.0174923","-1.7375748","-1.2231208","-1.3056357","-1.0288452","-0.5633911","-0.3215848","0.4349794","-0.4512618","-0.311293","-1.7502301","-0.6330599","-1.1435827","0.6646525","-0.5029999","-2.5844617"
"G006332E44962N_3777_SMB","-1.3982167","1.0470915","-0.4280168","-0.5554422","-1.0149537","0.2053312","-0.9992917","-0.8712782","0.1831725","-1.2415813","0.4527788","0.3828073","-0.8808684","-0.1911115","-0.3149294","-0.7210916","-0.2180548","1.0762047","-0.3443874","-1.3709691","-0.3876544","-0.0354928","-1.6869777","-0.7818251","-1.1437812","-0.9081264","-0.5020766","-0.1694916","0.5318059","-0.1819781","-0.0624855","-1.568989","-0.4003546","-0.8936176","0.584579","-0.0695678","-2.2858415"
"G006332E44962N_3778_SMB","-1.32865","1.0544587","-0.396477","-0.5547835","-1.0471374","0.2404868","-0.9146944","-0.7743632","0.2805156","-1.1329424","0.4024569","0.323656","-0.8034893","-0.2216252","-0.2416767","-0.709874","-0.1947529","1.0829352","-0.3865672","-1.3791943","-0.3989874","-0.028225","-1.6591003","-0.6452758","-1.1048265","-0.8096119","-0.4853332","-0.1993344","0.5734584","-0.1633392","-0.1062448","-1.5370278","-0.4087938","-0.9385747","0.6463072","0.0832616","-2.3547862"
"G006334E44865N_3687_SMB","-1.0309434","-0.4211341","-0.4987942","-1.1955199","-0.5481092","-0.3217073","-1.6835692","-0.7813514","-0.4726667","-1.2379999","0.9968052","0.639186","0.2255708","0.0845855","-0.1252471","-0.1772684","-0.1533304","-0.2430349","-0.4830494","-1.5262086","-0.5820548","0.1403976","-2.7289081","-1.5963167","-0.4744531","-1.115116","-0.8804299","-0.490515","-0.4225352","0.1214882","-0.3106597","-1.6167794","-0.4162012","-0.7029812","1.4707571","-0.0426581","-3.54404"
"G006334E45099N_3554_SMB","-0.7122189","0.1841691","-0.1995268","-0.2125064","-0.9051287","-0.2307259","-0.6897308","-0.9778588","0.046811","-1.2674093","0.4385772","0.5259926","-0.2403494","0.4924094","-0.0552373","-0.1512586","-0.4053817","0.5044054","-0.4192202","-1.4478641","-0.5419813","-0.3236086","-1.3690842","-1.4285893","-0.9715371","-1.2857213","-0.7067266","-0.5612302","0.5479081","-0.1986634","-0.8741235","-1.7385842","-0.8443892","-1.238098","0.4711486","-1.1081543","-2.6040819"
"G006335E45019N_3255_SMB","-0.9447403","0.3285122","-0.1339096","-0.7159682","-0.5771418","0.0082987","-1.1390573","-0.8969829","0.1719307","-0.8575976","0.5213273","0.5021652","-0.3918855","0.1310041","-0.3118494","-0.2205766","-0.25317","0.4408624","-0.4673168","-1.2462516","-0.411097","0.0121013","-1.5265856","-0.8895319","-0.7001913","-0.7538071","-0.5230685","-0.2868764","0.4072638","-0.0330304","-0.2950105","-1.4595973","-0.4666858","-0.8992272","0.8409043","-0.3023672","-2.4997585"
"G006336E44835N_3453_SMB","-1.3216375","0.1060055","-0.3751653","-1.091338","-0.7040145","-0.2370792","-1.4745362","-1.0369684","-0.8312079","-1.0833848","0.8296202","0.5428858","0.0752243","-0.0695642","-0.7771963","-0.3071649","-0.157658","0.0475521","-0.8430713","-1.3722467","-0.816309","-0.4621185","-1.6547612","-0.9837133","-0.8549037","-0.8086121","-0.6822785","-0.4845525","-0.1747919","0.0386204","-0.3976542","-1.5676737","-1.0461869","-1.4737744","1.1267152","-1.0864341","-2.3792739"
"G006336E44968N_3505_SMB","-1.5397686","0.5983433","-0.5141606","-0.7487106","-0.7222017","0.1757014","-1.2728411","-1.0368899","-0.3674951","-1.3598531","0.4147173","0.2378944","-0.8897194","-0.5352563","-0.7769345","-0.9318255","-0.2186806","0.8304802","-0.0002241","-1.2594368","-0.6139414","-0.5181952","-1.5422945","-0.5013692","-1.2241391","-0.9739402","-0.4324149","-0.3424582","0.2251581","-0.230693","-0.3420141","-1.582744","-0.387714","-0.8816985","0.4586189","-0.1333692","-2.1768169"
"G006336E44998N_3467_SMB","-1.6240146","0.9530275","-0.9523336","-0.7312379","-0.9039255","-0.0408928","-1.3891703","-0.9560276","-0.0842473","-1.3388615","0.2710588","0.0580739","-1.0379539","-0.5569556","-1.0330615","-1.0962499","-0.1675289","0.842118","-0.1605171","-1.3572176","-0.2688953","-0.8024096","-1.6611151","-0.2872268","-1.4546893","-0.8988687","-0.3494834","-0.1562573","0.1686818","-0.1246091","-0.2225676","-1.571584","-0.3050544","-0.6526122","0.5450475","0.0383571","-2.1173227"
"G006337E44931N_3810_SMB","-0.7094827","0.0817152","-0.2273994","-0.6387416","-0.7101612","-0.2185292","-1.4814241","-1.0245748","-0.003963","-1.1982744","0.5685425","0.5602697","-0.1630255","0.4094016","0.0444251","-0.2109379","-0.2917793","0.2104653","-0.3965671","-1.241574","-0.3218454","-0.0775571","-1.4626489","-1.385591","-0.6965665","-0.562203","-0.5673537","-0.4464294","0.3692164","-0.1598544","-0.8360441","-1.4957091","-0.7128519","-0.9254878","0.4204082","-1.298315","-2.7626431"
"G006337E44931N_3811_SMB","-0.6531382","0.1057248","-0.1719692","-0.6142164","-0.6755571","-0.1745632","-1.3563166","-0.8745704","-0.1252104","-1.0665023","0.3580718","0.4256372","-0.2223093","0.1656917","-0.075456","-0.2335885","-0.3674341","0.1733065","-0.5135377","-1.2309022","-0.2829751","-0.0804903","-1.0441273","-0.6541419","-0.5570034","-0.2971181","-0.5607648","-0.1317227","0.4581646","0.0929989","-0.1135215","-1.1086301","-0.3303453","-0.469149","0.5451226","-0.1623643","-1.8429646"
"G006337E44995N_3392_SMB","-1.5957181","0.6230688","-0.5778199","-0.798229","-0.8778226","0.1127914","-1.3151476","-1.1287282","-0.3863436","-1.3770425","0.4832455","0.3068705","-0.9692459","-0.4835145","-0.7062925","-1.016528","-0.2712233","0.7769953","-0.2453873","-1.3041039","-0.4989969","-0.4470962","-1.5984552","-0.6608942","-1.2753741","-0.9500999","-0.4460713","-0.3732761","0.2032077","-0.2527508","-0.295507","-1.6220061","-0.5215741","-0.9312465","0.5122895","-0.4435243","-2.2556577"
"G006337E45116N_0_2_SMB","-0.9496201","0.0669226","-0.4072137","-0.2400699","-1.3032417","-0.4041028","-0.833052","-1.3433071","0.1107255","-1.6210347","0.4031961","0.5785282","-0.410081","0.5821962","-0.1359601","-0.3390822","-0.5048261","0.6598006","-0.6056356","-1.6721246","-0.5687544","-0.0715738","-1.6155088","-1.799829","-1.1398344","-1.4789644","-0.8848945","-0.7138164","0.6325793","-0.8974475","-1.2278023","-2.1017904","-0.9882127","-1.4441686","0.2819746","-1.8148327","-2.9232302"
"G006337E45116N_0_SMB","-0.7717534","0.1677293","-0.2970853","-0.1712196","-1.1153404","-0.3046423","-0.6706359","-1.1415056","0.1430414","-1.4825041","0.3890879","0.5873588","-0.3338084","0.5628733","-0.0512005","-0.2511594","-0.4444728","0.7010772","-0.428311","-1.5537115","-0.4965659","-0.0139261","-1.5284855","-1.5471797","-1.0109843","-1.37413","-0.8133233","-0.6850103","0.6578137","-0.5189189","-1.0427243","-1.9621606","-0.891152","-1.3597705","0.3925253","-1.5384071","-2.8019848"
"G006338E44813N_3532_SMB","-0.7165702","0.3962236","-0.4024326","-0.73536","-0.2710422","-0.037445","-1.5269053","-0.778112","-0.5498911","-0.7166523","0.5520589","0.4680262","0.1320605","0.1930268","-0.4051018","-0.2668456","-0.2488489","0.1357768","-0.5752274","-1.2590206","-0.9672228","-0.3616694","-1.2376322","-1.058733","-0.8093758","-0.8422053","-0.6745319","-0.3500625","0.2639049","0.0601513","-0.6618299","-1.6059719","-1.1126759","-1.1259317","0.5330479","-0.7459285","-2.7673752"
"G006338E44825N_3293_SMB","-1.4635731","0.4631644","-0.2415598","-0.9018238","-0.434824","0.0346194","-1.1792012","-0.9769552","-0.4037192","-1.0352027","0.6632755","0.2093809","-0.5936487","-0.4075036","-0.9242358","-0.9347275","-0.2276985","0.2470947","-0.8856236","-1.3775107","-0.3846446","-0.6224988","-1.573787","-0.4848131","-1.1199565","-0.7693702","-0.6616532","-0.5033604","0.065045","0.0082165","-0.2960099","-1.5380306","-0.9048487","-1.0620252","0.5751328","-0.3353847","-1.9140251"
"G006338E44942N_0_2_SMB","-1.5070591","0.0563142","-0.7593948","-1.0200298","-1.2486016","-0.1212336","-1.4883854","-1.2475665","0.0922835","-1.2478838","0.2343796","0.2504014","-0.9813399","-0.1617675","-0.9190431","-0.7451263","-0.7705898","0.7530682","-0.7253394","-1.4433485","-0.8052564","-0.2927322","-1.6454078","-1.0150428","-1.3949112","-1.0500654","-0.9686521","-0.8235407","0.2952932","-0.5894928","-0.6493904","-1.6605228","-0.7407364","-1.1170132","0.3201384","-0.6300018","-2.6255598"
"G006338E44942N_0_SMB","-1.1586978","0.2625305","-0.321468","-0.7665141","-0.9205768","-0.0459781","-1.1685387","-1.0906858","0.2150616","-0.921391","0.5609456","0.5783099","-0.5239772","0.2750612","-0.1838385","-0.2350612","-0.5254171","0.6176229","-0.618337","-1.311934","-0.5327716","0.0422956","-1.6244256","-1.3655772","-1.0381656","-0.70718","-0.7354344","-0.3826496","0.4567491","-0.4134144","-0.606056","-1.6233584","-0.6484068","-0.9820156","0.6039369","-0.6614762","-2.6639445"
"G006338E44944N_3607_SMB","-1.3300447","0.516529","-0.3500785","-0.8482959","-0.9151212","-0.0610811","-1.2553813","-1.0378851","0.1736583","-1.1054552","0.5082432","0.4783376","-0.555078","0.1501315","-0.51285","-0.5044554","-0.3840978","0.7139471","-0.4635281","-1.2796642","-0.5512933","-0.0014102","-1.610024","-1.1686459","-1.2170269","-0.8472217","-0.7689496","-0.4693411","0.4261733","-0.4114151","-0.5549848","-1.6272199","-0.5734167","-0.9449646","0.4967858","-0.6495357","-2.5856671"
"G006339E44832N_3395_SMB","-1.2334604","0.2134776","-0.2662582","-0.9566638","-0.7881835","-0.0595952","-0.9998884","-0.9459778","-0.734466","-0.7993629","0.6397084","0.3943588","-0.1619678","-0.1842451","-0.9155564","-0.407272","-0.2386368","0.0630808","-0.8157859","-1.3066514","-0.6839994","-0.559931","-1.5209197","-0.7938569","-0.9052218","-0.7213497","-0.7464493","-0.5018163","-0.0152193","0.062862","-0.5614308","-1.5080304","-1.046584","-1.4193206","0.7914107","-0.6790887","-2.1838441"
"G006339E45007N_3679_SMB","-0.6664758","-0.1322776","-0.1842796","-0.7562195","-0.3547269","-0.2099761","-1.3900957","-1.0302474","-0.3076461","-1.2057545","0.4770859","0.3534474","-0.4970411","0.055502","-0.3586087","-0.3882643","-0.4491447","-0.1335877","-0.1961335","-1.1299802","-0.3097616","-0.2101647","-2.1319211","-1.5902684","-0.7436521","-1.0723292","-0.7346125","-0.5075601","0.1195165","-0.0274384","-0.6290788","-1.1463298","-0.3239671","-0.7248204","0.961817","-0.5452043","-2.2443686"
"G006340E45020N_0_SMB","-0.8454708","0.0229992","-0.6107885","-1.0402517","-1.0803311","-0.2760308","-1.6967533","-1.088583","-0.4945948","-1.2108591","0.5241881","0.4457657","-0.2672231","0.2866121","-0.0478192","-0.2955351","-0.2885034","0.2346809","-0.4560181","-1.3922071","-0.6149615","-0.1838987","-1.4115255","-1.2917249","-0.7015681","-0.6850792","-0.6103719","-0.6399009","0.3311444","-0.1398834","-1.0172334","-1.7044427","-0.8918144","-1.3138644","0.4516872","-1.3863816","-3.0034862"
"G006340E45124N_3320_SMB","-0.512289","0.2687055","0.011472","-0.0449251","-0.5246719","-0.0152107","-0.3122591","-0.5430097","0.1218841","-0.6122457","0.269657","0.3317911","-0.1633055","0.2137631","-0.2314602","-0.1812532","-0.1950195","0.6378039","0.1592058","-1.2656375","-0.2962514","-0.1074039","-0.9881238","-0.7376277","-0.6822857","-0.9851885","-0.5138759","-0.3282339","0.5366985","0.1062127","-0.3824663","-1.3392768","-0.4567853","-0.9496924","0.5980401","-0.3062404","-2.2199607"
"G006341E44834N_3287_SMB","-1.4629612","-0.4537387","-0.8748167","-1.4746964","-0.8351833","-0.4353705","-1.7694018","-0.9690304","-0.9951961","-1.2755958","0.7694116","0.4663213","0.1742588","-0.0026766","-0.5325298","-0.330408","-0.1302611","0.0477133","-0.528931","-1.4150481","-1.1461283","-0.5362407","-1.6801203","-1.2385384","-0.7496433","-0.8242535","-0.702316","-0.5675462","-0.2436655","0.0933692","-0.3635283","-1.7394791","-1.6678627","-1.5007696","0.9174379","-1.3528881","-3.0003841"
"G006341E45127N_3458_SMB","-0.7536275","0.5539974","-0.0884681","-0.1652204","-0.8078085","-0.1100457","-0.3768657","-0.6221238","0.2380495","-0.9941237","0.4657818","0.4045037","-0.2954459","0.3040748","-0.3214992","-0.3389034","-0.2808261","0.7628804","-0.0607343","-1.3282956","-0.5408788","-0.1725488","-1.432555","-0.7688102","-0.8069913","-1.1867387","-0.7080929","-0.3637813","0.5450284","-0.0165965","-0.5750112","-1.5199859","-0.6081575","-1.1414206","0.4268531","-0.8960167","-2.4149802"
"G006342E44807N_3632_SMB","-1.3046753","0.2181513","-0.3591163","-1.1212845","-0.7572556","-0.1080723","-1.2108481","-1.1062062","-0.8415141","-1.083591","0.8466374","0.4859211","-0.1070713","-0.1415034","-0.9955457","-0.4524841","-0.1583359","0.0728899","-0.9993449","-1.3746608","-0.823715","-0.5352371","-1.6139419","-0.9540446","-0.8690398","-0.7307444","-0.7486092","-0.4434878","-0.0394965","0.011272","-0.4187223","-1.5825812","-1.0958434","-1.5275836","1.0017457","-1.0716774","-2.3158641"
"G006342E44818N_3513_SMB","-1.4321893","-0.0293139","-0.4294796","-1.1429113","-0.7047827","-0.2264855","-1.6961558","-1.0735043","-0.8837412","-1.1417983","0.7489993","0.5290998","0.141663","0.0424325","-0.6675841","-0.3159731","-0.2609004","0.090859","-0.7144601","-1.2867842","-0.8341595","-0.2945541","-1.6652601","-1.2827786","-0.945935","-0.9259478","-0.7620147","-0.5945224","-0.1831827","-0.0427042","-0.7809745","-1.7043707","-1.2133174","-1.5376682","0.9202858","-1.1288981","-2.563962"
"G006342E44847N_3487_SMB","-1.2075033","0.2595972","-0.3220484","-0.9237875","-0.5703824","-0.0830939","-1.1886044","-1.1132593","-0.8300504","-1.1899908","0.8248373","0.4743481","0.0270859","-0.1139174","-0.8771943","-0.4295328","-0.1178541","0.1872905","-0.6977573","-1.2670681","-0.6096328","-0.2391711","-1.6204787","-0.9741042","-0.8513035","-0.7135469","-0.8055828","-0.4167551","0.0223361","0.0514072","-0.3563008","-1.5090373","-0.9752417","-1.4655621","0.8004137","-1.1087863","-2.2811823"
"G006343E45020N_0_SMB","-0.4234825","-0.052207","-0.4429963","-0.5920242","-0.7394999","-0.2349199","-1.2644504","-0.6385076","-0.3285823","-0.7484654","0.2558734","0.4466787","-0.1256219","0.1970385","-0.0328714","-0.2248805","-0.2328862","0.3623061","-0.2393083","-1.4056504","-0.3375864","-0.0157216","-1.0934675","-0.8197796","-0.6279016","-0.5198734","-0.5762718","-0.4545929","0.4863896","-0.0715138","-0.6955158","-1.518755","-0.7421798","-1.1724494","0.2696277","-1.0005761","-2.8686347"
"G006344E44997N_3342_SMB","-1.3585572","0.8947524","-0.4133194","-0.6399955","-0.7391626","0.1700327","-1.0042779","-0.9235199","-0.0118004","-1.1954594","0.4773873","0.3199307","-0.9005251","-0.3308587","-0.3670285","-0.7647293","-0.2080111","0.8992253","-0.4647018","-1.3413043","-0.3692169","-0.2517757","-1.6352004","-0.6804035","-1.1650636","-0.9470608","-0.4660073","-0.2174352","0.4016091","-0.1602661","-0.173886","-1.5423203","-0.4614132","-0.9234791","0.6470085","-0.0241734","-2.3171721"
"G006345E44805N_3398_SMB","-1.1503264","-0.1197636","-0.3232336","-1.2045631","-0.5485595","-0.2369675","-1.5063906","-0.7483199","-0.7243948","-0.941785","0.6911938","0.4792531","0.2273551","-0.0254627","-0.4657222","-0.2790805","-0.1070366","0.0727709","-0.3796883","-1.3124266","-0.9203386","-0.4171814","-1.5128964","-0.8162479","-0.439665","-0.7214426","-0.6598419","-0.5357074","-0.0785504","0.177044","-0.2349063","-1.4578834","-1.4446583","-1.3660016","0.9627504","-0.9433714","-2.675463"
"G006345E44830N_3612_SMB","-1.0633743","-0.0762688","-0.2725133","-1.0092392","-0.364002","-0.2095878","-1.4316657","-0.8197719","-0.7764815","-0.7979513","0.5679724","0.4294272","0.1465523","-0.0333345","-0.4354542","-0.2489315","-0.1707899","-0.0073356","-0.5118821","-1.2411526","-0.8084789","-0.3684897","-1.6078184","-0.9291708","-0.6524204","-0.9742435","-0.6402942","-0.4936676","-0.1384315","0.1690837","-0.5088994","-1.4074955","-0.932245","-1.2747676","0.9572105","-0.592941","-2.2944989"
"G006345E44877N_3479_SMB","-1.3163488","0.2184973","-0.3336339","-0.9825819","-0.6747578","-0.0677968","-1.1213827","-1.0087037","-0.762562","-0.95024","0.6668645","0.4617246","-0.0281332","-0.1189987","-0.8567311","-0.4370565","-0.2375757","0.1361507","-0.727002","-1.2441962","-0.6877565","-0.3404512","-1.5568538","-1.0034044","-0.9245572","-0.7422873","-0.8421299","-0.5533807","0.0763696","-0.000246","-0.6786225","-1.583009","-1.083245","-1.4871887","0.7659731","-0.9421276","-2.361486"
"G006345E45004N_3385_SMB","-0.5910238","0.2986796","-0.1462325","-0.3811995","-0.5791639","-0.0332746","-1.0552361","-0.6939684","0.0098467","-0.8957914","0.31512","0.4596831","-0.251896","0.2020826","-0.0980967","-0.2166474","-0.268478","0.4155659","-0.1508096","-1.1537181","-0.288533","0.090961","-1.2704782","-0.8574168","-0.7342294","-0.6958301","-0.5551349","-0.2781668","0.3778656","0.0183931","-0.3739886","-1.249289","-0.5084277","-0.705942","0.7382028","-0.2346629","-2.3737319"
"G006347E44799N_3691_SMB","-1.4658746","-0.2585967","-0.4911982","-1.2402915","-0.8505218","-0.3182153","-1.6840694","-1.0064225","-0.8940433","-1.2057726","0.6960022","0.4794398","0.1284374","-0.0012454","-0.5356331","-0.3452505","-0.2478767","-0.0197114","-0.5322613","-1.3062489","-1.0230269","-0.5141646","-1.6759715","-1.2721987","-0.6371705","-0.8049015","-0.7601529","-0.6520718","-0.3204157","0.0820965","-0.4342166","-1.6518928","-1.4263741","-1.3729197","0.7624605","-1.1655099","-2.8628592"
"G006347E44864N_3630_SMB","-1.3764187","0.1472915","-0.3865135","-1.0486726","-0.7368982","-0.1073796","-1.3009124","-1.1041617","-0.8591482","-1.004702","0.6548393","0.4874129","-0.011431","-0.0662768","-0.8511361","-0.4477552","-0.259775","0.1152936","-0.7778149","-1.2645342","-0.7502202","-0.3397915","-1.5961182","-1.1284494","-0.9479323","-0.7989078","-0.8618119","-0.5534627","-0.0296405","-0.0617213","-0.7036542","-1.627455","-1.1646111","-1.5196471","0.7747505","-1.1008303","-2.394721"
"G006347E44919N_3686_SMB","-1.3963399","0.7465162","-0.4691917","-0.9891037","-0.2156296","-0.1339341","-0.5598038","-0.8616796","-0.2640029","-0.8660139","0.4340697","-0.3713138","-0.7007256","-0.7272595","-0.8942143","-0.7824467","-0.1677779","1.1436055","-0.8174216","-2.0882881","0.0366286","-0.8606719","-2.4496212","0.0994001","-0.825741","-0.6706806","-0.6637326","-0.5039752","0.9593143","0.3402758","-0.3677038","-1.9310365","-0.4925707","-0.6383044","0.5554212","0.1525123","-1.8371173"
"G006347E44941N_3819_SMB","-1.3299884","0.1880364","-0.5083743","-0.9916534","-0.8919611","-0.0019095","-1.3059417","-1.1592453","0.1371834","-1.2197922","0.4205991","0.310479","-0.7961268","-0.111621","-0.6179194","-0.5490034","-0.4042979","0.6229559","-0.4818418","-1.3334515","-0.6126435","-0.1293668","-1.5379752","-1.0812547","-0.9599748","-0.9054551","-0.6172737","-0.3679978","0.4244644","-0.3893018","-0.5419927","-1.5421708","-0.4867119","-0.9560376","0.700298","-0.4608803","-2.5930233"
"G006347E44941N_3820_SMB","-1.2950282","0.2077428","-0.4572862","-0.957272","-0.8136649","0.0128234","-1.2770822","-1.1320488","0.1637433","-1.1914821","0.4099118","0.3031944","-0.747604","-0.0987198","-0.5970234","-0.5401686","-0.3691773","0.627211","-0.387874","-1.3069205","-0.528766","-0.0603846","-1.5238185","-1.0345874","-0.9293664","-0.8691159","-0.6031795","-0.3110578","0.4472396","-0.2100319","-0.3673308","-1.4385462","-0.4260992","-0.9126952","0.66517","-0.3001397","-2.5008154"
"G006348E44814N_3396_SMB","-0.9704066","0.2609102","-0.0146347","-0.6959515","-0.413451","-0.0373376","-1.0379961","-0.6494239","-0.5475354","-0.3977851","0.6097466","0.360669","0.0062476","-0.1098523","-0.6491149","-0.2757093","-0.0816257","0.0871475","-0.5481843","-1.3075039","-0.5210248","-0.4756017","-1.4487706","-0.5471202","-0.6788897","-0.6517617","-0.5539015","-0.45614","0.1349443","0.1991279","-0.2408656","-1.3062325","-0.7782948","-1.3202572","1.0337212","-0.427202","-1.99792"
"G006348E44885N_3469_SMB","-1.3069646","0.8817884","-0.2735086","-0.7485074","-0.4439101","0.1267851","-1.0098615","-0.769093","-0.2456986","-0.8305033","0.5351037","0.1621298","-0.3771394","-0.3628577","-0.8958281","-0.8499225","-0.1981446","0.4527383","-0.7315447","-1.2562821","-0.3989168","-0.4393635","-1.512907","-0.4515954","-1.0658042","-0.6560299","-0.7621926","-0.4999461","0.394637","0.0039598","-0.3192751","-1.5306959","-0.8709046","-1.1313225","0.4514377","-0.1450393","-1.9435334"
"G006349E44849N_3599_SMB","-1.2499111","0.1356564","-0.3010398","-1.0188149","-0.7416722","-0.2160587","-1.3306077","-1.0230815","-0.8146958","-0.9247696","0.7060437","0.4928671","-0.0522608","-0.1004148","-0.8553604","-0.3291919","-0.2020135","-0.0059056","-0.8031805","-1.3486366","-0.7280166","-0.574792","-1.6131693","-0.8883816","-0.8490348","-0.8318841","-0.6814441","-0.5417796","-0.1778131","0.0654287","-0.44014","-1.4988489","-1.0131183","-1.3808788","0.9715002","-0.8547391","-2.2284632"
"G006349E44875N_3441_SMB","-1.4538027","0.8454961","-0.4249604","-0.7985957","-0.5546323","0.112621","-0.5434303","-0.9553931","-0.4084947","-0.8978978","0.4403472","0.0195132","-0.6775741","-0.5626845","-0.969712","-1.110383","-0.1956274","0.4951325","-0.7687811","-1.3008082","-0.5300003","-0.7356182","-1.4848336","-0.3528803","-1.3051245","-0.5283849","-0.6426949","-0.5534797","0.1996005","-0.2236218","-0.371975","-1.5943185","-1.0442767","-1.1440864","0.173678","-0.129699","-1.876004"
"G006349E44998N_0_SMB","-1.3357471","0.4966765","-0.3181574","-0.6387394","-0.9461462","0.1881486","-1.0259212","-0.8484018","0.0185129","-1.1212201","0.5089843","0.3184853","-0.7159581","-0.2017047","-0.3822716","-0.6685998","-0.3188321","0.5960847","-0.5749682","-1.2699424","-0.3498127","-0.21359","-1.5730979","-0.6875046","-1.0795889","-0.8456922","-0.4515286","-0.3247688","0.2777912","-0.1584567","-0.2736389","-1.4940256","-0.5621537","-0.9145827","0.7191331","0.012862","-2.2971106"
"G006349E44998N_3336_SMB","-1.4012696","0.4799506","-0.3671178","-0.6799393","-0.9524344","0.1792497","-1.078512","-0.8626804","-0.0353511","-1.1795521","0.4589764","0.2346419","-0.7928277","-0.2741144","-0.5020196","-0.7817202","-0.3199361","0.627362","-0.5083442","-1.2857869","-0.3570621","-0.2358762","-1.5517744","-0.7035434","-1.1480547","-0.8976787","-0.4333641","-0.3440923","0.2689582","-0.0578327","-0.3014736","-1.5011303","-0.509068","-0.9198809","0.7109259","0.0300334","-2.275872"
"G006350E44941N_3476_SMB","-0.9748296","0.4882624","-0.1550152","-0.6439636","-0.8749795","0.0287542","-0.9404768","-0.6454836","0.1617705","-0.6198864","0.3176376","0.3493741","-0.4763357","-0.0576704","-0.4377582","-0.3685017","-0.2866133","0.6253216","-0.3001324","-1.2189791","-0.5274329","-0.181634","-1.399559","-0.6127683","-1.0009465","-0.6882293","-0.6458114","-0.419735","0.40889","-0.0943082","-0.3162695","-1.3279629","-0.5581406","-0.8497581","0.4373824","-0.0677886","-2.3099277"
